Year,AdminCity,City,Population,Male,Female,Latitude,Longitude
2014,Stara Zagora,Kazanlak,45994,22119,23875,42.6167,25.4
2014,Stara Zagora,Kran,3250,1613,1637,42.6658,25.3738
2014,Stara Zagora,Maglizh,3172,1579,1593,42.6167,25.5667
2014,Stara Zagora,Nikolaevo,2750,1352,1398,42.6833,25.85
2014,Stara Zagora,Pavel Banya,2621,1227,1394,42.6167,25.2
2014,Stara Zagora,Radnevo,12322,6124,6198,42.3,25.9333
2014,Stara Zagora,Stara Zagora,137729,66421,71308,42.4258,25.6347
2014,Stara Zagora,Chirpan,14890,7295,7595,42.2,25.3333
2014,Stara Zagora,Shipka,1227,588,639,42.7167,25.3333
2014,Targovishte,Antonovo,1501,745,756,43.15,26.1667
2014,Targovishte,Omurtag,7457,3513,3944,43.1,26.4167
2014,Targovishte,Opaka,2661,1331,1330,43.45,26.1667
2014,Targovishte,Popovo,14945,7199,7746,43.35,26.2333
2014,Targovishte,Targovishte,36384,17464,18920,43.25,26.5833
2014,Haskovo,Dimitrovgrad,36737,17819,18918,42.0519,25.5897
2014,Haskovo,Ivaylovgrad,3504,1746,1758,41.5283,26.1256
2014,Haskovo,Lyubimets,7331,3642,3689,41.8333,26.0833
2014,Haskovo,Madzharovo,618,309,309,41.6292,25.8667
2014,Haskovo,Merichleri,1578,774,804,42.0,25.8
2014,Haskovo,Svilengrad,18135,8986,9149,41.7667,26.2
2014,Haskovo,Simeonovgrad,6370,3158,3212,42.0333,25.8333
2014,Haskovo,Topolovgrad,5181,2563,2618,42.0844,26.3386
2014,Haskovo,Harmanli,18986,9472,9514,41.9333,25.9
2014,Haskovo,Haskovo,73819,35291,38528,41.9333,25.5667
2014,Shumen,Veliki Preslav,7460,3653,3807,43.1667,26.8167
2014,Shumen,Varbitsa,3301,1609,1692,43.1667,26.5833
2014,Shumen,Kaolinovo,1491,765,726,43.3167,27.0167
2014,Shumen,Kaspichan,2914,1439,1475,43.3167,27.1667
2014,Shumen,Novi Pazar,11724,5677,6047,43.35,27.2
2014,Shumen,Pliska,877,424,453,43.3667,27.1167
2014,Shumen,Smyadovo,3699,1829,1870,43.0333,27.05
2014,Shumen,Shumen,78884,37795,41089,43.2714,26.9361
2014,Yambol,Bolyarovo,1156,564,592,42.1,26.8333
2014,Yambol,Elhovo,9978,4881,5097,42.1667,26.5667
2014,Yambol,Straldzha,5703,2859,2844,42.6,26.6833
2014,Yambol,Yambol,71561,34803,36758,42.4833,26.5
2015,Blagoevgrad,Bansko,8868,4337,4531,41.8383,23.488
2015,Blagoevgrad,Belitsa,3148,1499,1649,41.9494,23.5725
2015,Blagoevgrad,Blagoevgrad,69610,33020,36590,42.0167,23.1
2015,Blagoevgrad,Gotse Delchev,18617,8906,9711,41.5667,23.7333
2015,Blagoevgrad,Dobrinishte,2723,1318,1405,41.825,23.5594
2015,Blagoevgrad,Kresna,3513,1787,1726,41.73,23.1569
2015,Blagoevgrad,Melnik,208,102,106,41.5231,23.3925
2015,Blagoevgrad,Petrich,27822,13384,14438,41.3981,23.2072
2015,Blagoevgrad,Razlog,11655,5628,6027,41.8864,23.4678
2015,Blagoevgrad,Sandanski,25279,12177,13102,41.5667,23.2833
2015,Blagoevgrad,Simitli,6534,3279,3255,41.8936,23.1069
2015,Blagoevgrad,Hadzhidimovo,2565,1314,1251,41.5167,23.8667
2015,Blagoevgrad,Yakoruda,5453,2604,2849,42.02,23.6833
2015,Burgas,Aytos,19462,9421,10041,42.7,27.25
2015,Burgas,Aheloy,2352,1184,1168,42.6483,27.6494
2015,Burgas,Ahtopol,1289,635,654,42.1,27.95
2015,Burgas,Burgas,203017,97027,105990,42.4975,27.47
2015,Burgas,Bulgarovo,1601,802,799,42.65,27.3333
2015,Burgas,Kableshkovo,2901,1437,1464,42.6167,27.5667
2015,Burgas,Kameno,4219,2075,2144,42.5667,27.3667
2015,Burgas,Karnobat,17608,8561,9047,42.65,26.9833
2015,Burgas,Kiten,959,481,478,42.2344,27.7711
2015,Burgas,Malko Tarnovo,2227,1111,1116,41.9833,27.5333
2015,Burgas,Nesebar,12275,5919,6356,42.66,27.72
2015,Burgas,Obzor,2501,1271,1230,42.8167,27.8833
2015,Burgas,Pomorie,13596,6525,7071,42.55,27.65
2015,Burgas,Primorsko,2989,1493,1496,42.2667,27.75
2015,Burgas,Sveti Vlas,3638,1853,1785,42.7167,27.7667
2015,Burgas,Sozopol,4370,2128,2242,42.4167,27.7
2015,Burgas,Sredets,8859,4365,4494,42.3483,27.1933
2015,Burgas,Sungurlare,3049,1510,1539,42.7667,26.7833
2015,Burgas,Tsarevo,5966,2933,3033,42.17,27.85
2015,Burgas,Chernomorets,2109,1047,1062,42.45,27.64
2015,Varna,Aksakovo,7853,3887,3966,43.2592,27.8211
2015,Varna,Beloslav,7527,3752,3775,43.19,27.7
2015,Varna,Byala,2112,1071,1041,42.8833,27.8833
2015,Varna,Byala,2112,1071,1041,43.4631,25.7214
2015,Varna,Varna,334466,162072,172394,43.2167,27.9167
2015,Varna,Valchi Dol,2994,1459,1535,43.4,27.5333
2015,Varna,Devnya,7930,3923,4007,43.2222,27.57
2015,Varna,Dolni Chiflik,6518,3208,3310,42.9833,27.7333
2015,Varna,Dalgopol,4574,2287,2287,43.05,27.35
2015,Varna,Ignatievo,3989,1949,2040,43.3,27.7
2015,Varna,Provadia,12273,6035,6238,43.1833,27.4333
2015,Varna,Suvorovo,4557,2262,2295,43.33,27.6
2015,Veliko Tarnovo,Byala Cherkva,1736,850,886,43.15,25.3
2015,Veliko Tarnovo,Veliko Tarnovo,68320,32508,35812,43.0833,25.65
2015,Veliko Tarnovo,Gorna Oryahovitsa,29841,14397,15444,43.1278,25.7019
2015,Veliko Tarnovo,Debelets,3893,1899,1994,43.0333,25.6167
2015,Veliko Tarnovo,Dolna Oryahovitsa,2734,1322,1412,43.1167,25.7833
2015,Veliko Tarnovo,Elena,5122,2456,2666,42.9333,25.8833
2015,Veliko Tarnovo,Zlataritsa,2105,1051,1054,43.05,25.9
2015,Veliko Tarnovo,Kilifarevo,2159,1048,1111,42.9833,25.6333
2015,Veliko Tarnovo,Lyaskovets,7829,3739,4090,43.1111,25.7261
2015,Veliko Tarnovo,Pavlikeni,9851,4755,5096,43.2428,25.3219
2015,Veliko Tarnovo,Polski Trambesh,4057,2020,2037,43.3667,25.65
2015,Veliko Tarnovo,Svishtov,27487,13228,14259,43.6239,25.3531
2015,Veliko Tarnovo,Strazhitsa,4346,2158,2188,43.2333,25.9667
2015,Veliko Tarnovo,Suhindol,1735,862,873,43.1833,25.2
2015,Vidin,Belogradchik,4778,2362,2416,43.6278,22.6833
2015,Vidin,Bregovo,2345,1131,1214,44.15,22.65
2015,Vidin,Vidin,43595,21153,22442,43.99,22.8725
2015,Vidin,Gramada,1411,714,697,43.8742,22.6783
2015,Vidin,Dimovo,1115,541,574,43.7417,22.7283
2015,Vidin,Dunavtsi,2022,988,1034,44.0,22.8667
2015,Vidin,Kula,2821,1367,1454,43.89,22.5217
2015,Vratsa,Byala Slatina,10363,5038,5325,43.4667,23.9333
2015,Vratsa,Vratsa,54150,26228,27922,43.21,23.5625
2015,Vratsa,Kozloduy,12354,6112,6242,43.7833,23.7333
2015,Vratsa,Krivodol,2780,1386,1394,43.3683,23.4936
2015,Vratsa,Mezdra,9709,4675,5034,43.15,23.7
2015,Vratsa,Mizia,2896,1453,1443,43.6867,23.8458
2015,Vratsa,Oryahovo,4592,2251,2341,43.7358,23.9619
2015,Vratsa,Roman,2591,1270,1321,43.1369,24.125
2015,Gabrovo,Gabrovo,54950,26520,28430,42.8747,25.3186
2015,Gabrovo,Dryanovo,7017,3367,3650,42.9747,25.4781
2015,Gabrovo,Plachkovtsi,1626,812,814,42.8333,25.4333
2015,Gabrovo,Sevlievo,21200,10314,10886,43.0275,25.1125
2015,Gabrovo,Tryavna,8696,4148,4548,42.8672,25.5008
2015,Dobrich,Balchik,11399,5664,5735,43.4072,28.1672
2015,Dobrich,General Toshevo,6429,3163,3266,43.7,28.0333
2015,Dobrich,Dobrich,86292,41383,44909,43.5667,27.8333
2015,Dobrich,Kavarna,11055,5370,5685,43.4358,28.3386
2015,Dobrich,Tervel,5810,2858,2952,43.7472,27.41
2015,Dobrich,Shabla,3229,1602,1627,43.535,28.5339
2015,Kardzhali,Ardino,3692,1850,1842,41.5833,25.1333
2015,Kardzhali,Dzhebel,3092,1530,1562,41.4933,25.305
2015,Kardzhali,Krumovgrad,4700,2274,2426,41.4667,25.65
2015,Kardzhali,Kardzhali,43031,20516,22515,41.65,25.3667
2015,Kardzhali,Momchilgrad,7669,3776,3893,41.5258,25.4061
2015,Kyustendil,Bobovdol,5270,2803,2467,42.3522,23.0333
2015,Kyustendil,Boboshevo,1207,572,635,42.1461,23.0708
2015,Kyustendil,Dupnitsa,31147,14930,16217,42.2667,23.1167
2015,Kyustendil,Kocherinovo,2174,1033,1141,42.1167,23.0833
2015,Kyustendil,Kyustendil,41380,19887,21493,42.2833,22.6833
2015,Kyustendil,Rila,2275,1102,1173,42.13,23.3869
2015,Kyustendil,Sapareva Banya,3630,1799,1831,42.2889,23.2672
2015,Lovech,Apriltsi,2714,1318,1396,42.85,24.9167
2015,Lovech,Letnitsa,2534,1255,1279,43.2558,25.0639
2015,Lovech,Lovech,34002,16595,17407,43.1333,24.7167
2015,Lovech,Lukovit,8621,4238,4383,43.2,24.1667
2015,Lovech,Teteven,9116,4447,4669,42.9167,24.2667
2015,Lovech,Troyan,20040,9651,10389,42.89,24.7133
2015,Lovech,Ugarchin,2488,1236,1252,43.1,24.3167
2015,Lovech,Yablanitsa,2688,1360,1328,43.05,24.1
2015,Montana,Berkovitsa,12504,6099,6405,43.2392,23.1272
2015,Montana,Boychinovtsi,1322,660,662,43.4683,23.3044
2015,Montana,Brusartsi,1025,499,526,43.7,23.05
2015,Montana,Valchedram,3315,1590,1725,43.715,23.45
2015,Montana,Varshets,5902,2889,3013,43.1981,23.2875
2015,Montana,Lom,20949,10160,10789,43.8139,23.2369
2015,Montana,Montana,40293,19600,20693,43.4125,23.225
2015,Montana,Chiprovtsi,1702,843,859,43.3844,22.8822
2015,Pazardzhik,Batak,2981,1498,1483,41.9442,24.2181
2015,Pazardzhik,Belovo,3595,1748,1847,42.2122,24.015
2015,Pazardzhik,Bratsigovo,3939,1950,1989,42.0128,24.3742
2015,Pazardzhik,Velingrad,21692,10334,11358,42.0278,23.9908
2015,Pazardzhik,Vetren,2943,1464,1479,42.245,24.0894
2015,Pazardzhik,Kostandovo,4079,2028,2051,42.0656,24.0517
2015,Pazardzhik,Pazardzhik,69384,33524,35860,42.1922,24.3331
2015,Pazardzhik,Panagyurishte,16564,8143,8421,42.5,24.1833
2015,Pazardzhik,Peshtera,16337,8002,8335,42.0347,24.2994
2015,Pazardzhik,Rakitovo,7998,3943,4055,41.9878,24.0861
2015,Pazardzhik,Septemvri,7559,3720,3839,42.2167,24.1
2015,Pazardzhik,Strelcha,3886,1855,2031,42.5,24.3167
2015,Pazardzhik,Sarnitsa,3488,1764,1724,41.7858,24.015
2015,Pernik,Batanovtsi,2167,1072,1095,42.5539,23.0325
2015,Pernik,Breznik,3954,1914,2040,42.7394,22.9078
2015,Pernik,Zemen,1595,803,792,42.48,22.7489
2015,Pernik,Pernik,74824,36011,38813,42.6078,23.0375
2015,Pernik,Radomir,13475,6632,6843,42.5453,22.9775
2015,Pernik,Tran,2350,1187,1163,42.8342,22.6519
2015,Pleven,Belene,7602,4122,3480,43.6511,25.1133
2015,Pleven,Gulyantsi,2990,1448,1542,43.6486,24.7125
2015,Pleven,Dolna Mitropolia,2900,1415,1485,43.4667,24.5333
2015,Pleven,Dolni Dabnik,3987,1910,2077,43.4167,24.4333
2015,Pleven,Iskar,2992,1475,1517,43.4608,24.2686
2015,Pleven,Knezha,9770,4795,4975,43.5,24.0833
2015,Pleven,Koynare,3403,1700,1703,43.3667,24.0833
2015,Pleven,Levski,9295,4464,4831,43.4333,25.1333
2015,Pleven,Nikopol,3060,1504,1556,43.7081,24.8983
2015,Pleven,Pleven,99628,47717,51911,43.4167,24.6167
2015,Pleven,Pordim,1927,950,977,43.4167,24.9167
2015,Pleven,Slavyanovo,3701,1817,1884,43.3167,24.8667
2015,Pleven,Trastenik,4123,2027,2096,43.4833,24.55
2015,Pleven,Cherven Bryag,11842,5871,5971,43.2667,24.1
2015,Plovdiv,Asenovgrad,49510,23814,25696,42.0167,24.8667
2015,Plovdiv,Banya,3309,1542,1767,42.5,24.8333
2015,Plovdiv,Brezovo,1774,887,887,42.4833,25.0833
2015,Plovdiv,Kalofer,2861,1327,1534,42.6178,24.98
2015,Plovdiv,Karlovo,21904,10501,11403,42.6333,24.8
2015,Plovdiv,Klisura,1001,472,529,42.7,24.45
2015,Plovdiv,Krichim,8135,4014,4121,42.0333,24.4667
2015,Plovdiv,Kuklen,5805,2831,2974,42.0333,24.7833
2015,Plovdiv,Laki,1971,998,973,41.8167,24.8333
2015,Plovdiv,Perushtitsa,4917,2409,2508,42.0333,24.55
2015,Plovdiv,Plovdiv,341625,162560,179065,42.15,24.75
2015,Plovdiv,Parvomay,12533,5967,6566,42.1,25.2167
2015,Plovdiv,Rakovski,14846,7196,7650,42.2833,24.9333
2015,Plovdiv,Sadovo,2506,1261,1245,42.1333,24.8667
2015,Plovdiv,Sopot,8353,4025,4328,42.6667,24.75
2015,Plovdiv,Stamboliyski,11080,5353,5727,42.1333,24.5333
2015,Plovdiv,Saedinenie,5519,2707,2812,42.25,24.6
2015,Plovdiv,Hisarya,6689,3165,3524,42.5,24.7
2015,Razgrad,Zavet,2858,1421,1437,43.7333,26.5833
2015,Razgrad,Isperih,8354,4072,4282,43.7167,26.8333
2015,Razgrad,Kubrat,6723,3206,3517,43.8,26.5
2015,Razgrad,Loznitsa,2131,1046,1085,43.4333,26.6167
2015,Razgrad,Razgrad,31739,15011,16728,43.5333,26.5167
2015,Razgrad,Tsar Kaloyan,3455,1697,1758,43.6333,26.2333
2015,Ruse,Borovo,1882,933,949,43.5667,25.8167
2015,Ruse,Byala,7831,3841,3990,42.8833,27.8833
2015,Ruse,Byala,7831,3841,3990,43.4631,25.7214
2015,Ruse,Vetovo,4265,2148,2117,43.7,26.2667
2015,Ruse,Glodzhevo,3235,1620,1615,43.6833,26.5
2015,Ruse,Dve Mogili,3968,1967,2001,43.5,25.8833
2015,Ruse,Marten,3483,1755,1728,43.85,25.9333
2015,Ruse,Ruse,145765,70758,75007,43.8486,25.9534
2015,Ruse,Senovo,1320,652,668,43.6167,26.3167
2015,Ruse,Slivo pole,2904,1437,1467,43.85,26.2
2015,Ruse,Silistra,50306,24226,26080,44.1167,27.2667
2015,Ruse,Silistra,50306,24226,26080,44.1167,27.2667
2015,Ruse,Alfatar,1478,724,754,43.95,27.3
2015,Ruse,Glavinitsa,1435,686,749,43.9333,26.8333
2015,Ruse,Dulovo,6412,3133,3279,43.8333,27.1333
2015,Ruse,Silistra,32868,15723,17145,44.1167,27.2667
2015,Ruse,Silistra,32868,15723,17145,44.1167,27.2667
2015,Ruse,Tutrakan,8113,3960,4153,44.05,26.6167
2015,Sliven,Kermen,1600,809,791,42.6333,26.1333
2015,Sliven,Kotel,5370,2558,2812,42.8833,26.45
2015,Sliven,Nova Zagora,21440,10407,11033,42.4833,26.0167
2015,Sliven,Sliven,87895,42099,45796,42.6833,26.3167
2015,Sliven,Tvarditsa,5671,2885,2786,42.7167,26.0167
2015,Sliven,Shivachevo,3609,1791,1818,42.7,26.0667
2015,Smolyan,Devin,6347,3031,3316,41.7444,24.3978
2015,Smolyan,Dospat,2246,1095,1151,41.6436,24.1667
2015,Smolyan,Zlatograd,6601,3124,3477,41.3833,25.1
2015,Smolyan,Madan,5535,2765,2770,41.4833,24.9333
2015,Smolyan,Nedelino,4088,1992,2096,41.5167,25.1
2015,Smolyan,Rudozem,3525,1731,1794,41.4833,24.85
2015,Smolyan,Smolyan,28591,13717,14874,41.5739,24.7128
2015,Smolyan,Chepelare,5020,2457,2563,41.7269,24.6833
2015,Sofia (stolitsa),Bankya,11245,5474,5771,42.6983,23.1342
2015,Sofia (stolitsa),Buhovo,2639,1308,1331,42.7667,23.4667
2015,Sofia (stolitsa),Novi Iskar,14255,6970,7285,42.8022,23.3006
2015,Sofia (stolitsa),Sofia,1231981,587879,644102,42.6977,23.3219
2015,Sofia (oblast),Bozhurishte,5613,2732,2881,42.755,23.1897
2015,Sofia (oblast),Botevgrad,19594,9470,10124,42.9119,23.8106
2015,Sofia (oblast),Godech,4116,2043,2073,43.0122,23.0447
2015,Sofia (oblast),Dolna Banya,4547,2234,2313,42.3,23.7833
2015,Sofia (oblast),Dragoman,3243,1570,1673,42.9225,23.0464
2015,Sofia (oblast),Elin Pelin,6843,3316,3527,42.6667,23.6
2015,Sofia (oblast),Etropole,9957,4976,4981,42.8333,24.0
2015,Sofia (oblast),Zlatitsa,4752,2319,2433,42.7,24.1333
2015,Sofia (oblast),Ihtiman,12833,6351,6482,42.4333,23.8167
2015,Sofia (oblast),Koprivshtitsa,2174,1067,1107,42.6333,24.35
2015,Sofia (oblast),Kostenets,6291,3068,3223,42.3086,23.8578
2015,Sofia (oblast),Kostinbrod,11661,5688,5973,42.8136,23.2178
2015,Sofia (oblast),Momin prohod,1484,700,784,42.4,23.85
2015,Sofia (oblast),Pirdop,7011,3407,3604,42.7,24.1833
2015,Sofia (oblast),Pravets,3698,1859,1839,42.8986,23.9142
2015,Sofia (oblast),Samokov,25610,12352,13258,42.3378,23.5528
2015,Sofia (oblast),Svoge,7746,3847,3899,42.9597,23.3408
2015,Sofia (oblast),Slivnitsa,7273,3636,3637,42.8511,23.0356
2015,Stara Zagora,Gurkovo,2707,1372,1335,42.65,25.8167
2015,Stara Zagora,Galabovo,7781,3940,3841,42.1333,25.8667
2015,Stara Zagora,Kazanlak,45367,21714,23653,42.6167,25.4
2015,Stara Zagora,Kran,3243,1612,1631,42.6658,25.3738
2015,Stara Zagora,Maglizh,3163,1573,1590,42.6167,25.5667
2015,Stara Zagora,Nikolaevo,2725,1325,1400,42.6833,25.85
2015,Stara Zagora,Pavel Banya,2589,1222,1367,42.6167,25.2
2015,Stara Zagora,Radnevo,12013,5963,6050,42.3,25.9333
2015,Stara Zagora,Stara Zagora,136807,65790,71017,42.4258,25.6347
2015,Stara Zagora,Chirpan,14521,7099,7422,42.2,25.3333
2015,Stara Zagora,Shipka,1215,581,634,42.7167,25.3333
2015,Targovishte,Antonovo,1473,736,737,43.15,26.1667
2015,Targovishte,Omurtag,7291,3429,3862,43.1,26.4167
2015,Targovishte,Opaka,2620,1306,1314,43.45,26.1667
2015,Targovishte,Popovo,14589,7003,7586,43.35,26.2333
2015,Targovishte,Targovishte,35841,17131,18710,43.25,26.5833
2015,Haskovo,Dimitrovgrad,35504,17175,18329,42.0519,25.5897
2015,Haskovo,Ivaylovgrad,3469,1734,1735,41.5283,26.1256
2015,Haskovo,Lyubimets,7159,3557,3602,41.8333,26.0833
2015,Haskovo,Madzharovo,601,299,302,41.6292,25.8667
2015,Haskovo,Merichleri,1560,761,799,42.0,25.8
2015,Haskovo,Svilengrad,17882,8849,9033,41.7667,26.2
2015,Haskovo,Simeonovgrad,6255,3079,3176,42.0333,25.8333
2015,Haskovo,Topolovgrad,5088,2521,2567,42.0844,26.3386
2015,Haskovo,Harmanli,20413,10337,10076,41.9333,25.9
2015,Haskovo,Haskovo,72336,34536,37800,41.9333,25.5667
2015,Shumen,Veliki Preslav,7345,3577,3768,43.1667,26.8167
2015,Shumen,Varbitsa,3294,1609,1685,43.1667,26.5833
2015,Shumen,Kaolinovo,1477,752,725,43.3167,27.0167
2015,Shumen,Kaspichan,2863,1410,1453,43.3167,27.1667
2015,Shumen,Novi Pazar,11564,5594,5970,43.35,27.2
2015,Shumen,Pliska,890,426,464,43.3667,27.1167
2015,Shumen,Smyadovo,3623,1785,1838,43.0333,27.05
2015,Shumen,Shumen,77709,37197,40512,43.2714,26.9361
2015,Yambol,Bolyarovo,1139,559,580,42.1,26.8333
2015,Yambol,Elhovo,9786,4781,5005,42.1667,26.5667
2015,Yambol,Straldzha,5668,2829,2839,42.6,26.6833
2015,Yambol,Yambol,70224,34117,36107,42.4833,26.5
2016,Blagoevgrad,Bansko,8881,4338,4543,41.8383,23.488
2016,Blagoevgrad,Belitsa,3107,1492,1615,41.9494,23.5725
2016,Blagoevgrad,Blagoevgrad,69567,32951,36616,42.0167,23.1
2016,Blagoevgrad,Gotse Delchev,18552,8839,9713,41.5667,23.7333
2016,Blagoevgrad,Dobrinishte,2688,1311,1377,41.825,23.5594
2016,Blagoevgrad,Kresna,3425,1731,1694,41.73,23.1569
2016,Blagoevgrad,Melnik,199,98,101,41.5231,23.3925
2016,Blagoevgrad,Petrich,27587,13212,14375,41.3981,23.2072
2016,Blagoevgrad,Razlog,11590,5588,6002,41.8864,23.4678
2016,Blagoevgrad,Sandanski,25054,12034,13020,41.5667,23.2833
2016,Blagoevgrad,Simitli,6486,3239,3247,41.8936,23.1069
2016,Blagoevgrad,Hadzhidimovo,2539,1291,1248,41.5167,23.8667
2016,Blagoevgrad,Yakoruda,5385,2575,2810,42.02,23.6833
2016,Burgas,Aytos,19490,9410,10080,42.7,27.25
2016,Burgas,Aheloy,2310,1169,1141,42.6483,27.6494
2016,Burgas,Ahtopol,1283,632,651,42.1,27.95
2016,Burgas,Burgas,202766,96717,106049,42.4975,27.47
2016,Burgas,Bulgarovo,1581,791,790,42.65,27.3333
2016,Burgas,Kableshkovo,2888,1422,1466,42.6167,27.5667
2016,Burgas,Kameno,4185,2067,2118,42.5667,27.3667
2016,Burgas,Karnobat,17472,8487,8985,42.65,26.9833
2016,Burgas,Kiten,947,471,476,42.2344,27.7711
2016,Burgas,Malko Tarnovo,2139,1071,1068,41.9833,27.5333
2016,Burgas,Nesebar,12548,6030,6518,42.66,27.72
2016,Burgas,Obzor,2442,1245,1197,42.8167,27.8833
2016,Burgas,Pomorie,13607,6512,7095,42.55,27.65
2016,Burgas,Primorsko,2966,1482,1484,42.2667,27.75
2016,Burgas,Sveti Vlas,3714,1881,1833,42.7167,27.7667
2016,Burgas,Sozopol,4342,2111,2231,42.4167,27.7
2016,Burgas,Sredets,8759,4316,4443,42.3483,27.1933
2016,Burgas,Sungurlare,2998,1488,1510,42.7667,26.7833
2016,Burgas,Tsarevo,5935,2918,3017,42.17,27.85
2016,Burgas,Chernomorets,2125,1058,1067,42.45,27.64
2016,Varna,Aksakovo,7865,3858,4007,43.2592,27.8211
2016,Varna,Beloslav,7483,3736,3747,43.19,27.7
2016,Varna,Byala,2102,1066,1036,42.8833,27.8833
2016,Varna,Byala,2102,1066,1036,43.4631,25.7214
2016,Varna,Varna,335177,162170,173007,43.2167,27.9167
2016,Varna,Valchi Dol,2962,1444,1518,43.4,27.5333
2016,Varna,Devnya,7898,3915,3983,43.2222,27.57
2016,Varna,Dolni Chiflik,6471,3207,3264,42.9833,27.7333
2016,Varna,Dalgopol,4506,2259,2247,43.05,27.35
2016,Varna,Ignatievo,4004,1949,2055,43.3,27.7
2016,Varna,Provadia,12151,5985,6166,43.1833,27.4333
2016,Varna,Suvorovo,4546,2257,2289,43.33,27.6
2016,Veliko Tarnovo,Byala Cherkva,1727,851,876,43.15,25.3
2016,Veliko Tarnovo,Veliko Tarnovo,68478,32611,35867,43.0833,25.65
2016,Veliko Tarnovo,Gorna Oryahovitsa,29478,14205,15273,43.1278,25.7019
2016,Veliko Tarnovo,Debelets,3860,1884,1976,43.0333,25.6167
2016,Veliko Tarnovo,Dolna Oryahovitsa,2689,1303,1386,43.1167,25.7833
2016,Veliko Tarnovo,Elena,5054,2414,2640,42.9333,25.8833
2016,Veliko Tarnovo,Zlataritsa,2101,1044,1057,43.05,25.9
2016,Veliko Tarnovo,Kilifarevo,2131,1033,1098,42.9833,25.6333
2016,Veliko Tarnovo,Lyaskovets,7713,3666,4047,43.1111,25.7261
2016,Veliko Tarnovo,Pavlikeni,9735,4702,5033,43.2428,25.3219
2016,Veliko Tarnovo,Polski Trambesh,4015,1997,2018,43.3667,25.65
2016,Veliko Tarnovo,Svishtov,26869,12983,13886,43.6239,25.3531
2016,Veliko Tarnovo,Strazhitsa,4322,2134,2188,43.2333,25.9667
2016,Veliko Tarnovo,Suhindol,1697,836,861,43.1833,25.2
2016,Vidin,Belogradchik,4694,2318,2376,43.6278,22.6833
2016,Vidin,Bregovo,2291,1102,1189,44.15,22.65
2016,Vidin,Vidin,42801,20759,22042,43.99,22.8725
2016,Vidin,Gramada,1366,691,675,43.8742,22.6783
2016,Vidin,Dimovo,1071,521,550,43.7417,22.7283
2016,Vidin,Dunavtsi,1975,961,1014,44.0,22.8667
2016,Vidin,Kula,2720,1328,1392,43.89,22.5217
2016,Vratsa,Byala Slatina,10200,4947,5253,43.4667,23.9333
2016,Vratsa,Vratsa,53570,25894,27676,43.21,23.5625
2016,Vratsa,Kozloduy,12235,6044,6191,43.7833,23.7333
2016,Vratsa,Krivodol,2719,1341,1378,43.3683,23.4936
2016,Vratsa,Mezdra,9547,4600,4947,43.15,23.7
2016,Vratsa,Mizia,2803,1408,1395,43.6867,23.8458
2016,Vratsa,Oryahovo,4495,2199,2296,43.7358,23.9619
2016,Vratsa,Roman,2570,1258,1312,43.1369,24.125
2016,Gabrovo,Gabrovo,54004,26040,27964,42.8747,25.3186
2016,Gabrovo,Dryanovo,6887,3295,3592,42.9747,25.4781
2016,Gabrovo,Plachkovtsi,1572,783,789,42.8333,25.4333
2016,Gabrovo,Sevlievo,20898,10164,10734,43.0275,25.1125
2016,Gabrovo,Tryavna,8543,4060,4483,42.8672,25.5008
2016,Dobrich,Balchik,11328,5594,5734,43.4072,28.1672
2016,Dobrich,General Toshevo,6344,3094,3250,43.7,28.0333
2016,Dobrich,Dobrich,85402,40895,44507,43.5667,27.8333
2016,Dobrich,Kavarna,10982,5314,5668,43.4358,28.3386
2016,Dobrich,Tervel,5781,2841,2940,43.7472,27.41
2016,Dobrich,Shabla,3214,1590,1624,43.535,28.5339
2016,Kardzhali,Ardino,3799,1910,1889,41.5833,25.1333
2016,Kardzhali,Dzhebel,3101,1529,1572,41.4933,25.305
2016,Kardzhali,Krumovgrad,4631,2242,2389,41.4667,25.65
2016,Kardzhali,Kardzhali,43022,20496,22526,41.65,25.3667
2016,Kardzhali,Momchilgrad,7639,3782,3857,41.5258,25.4061
2016,Kyustendil,Bobovdol,5177,2744,2433,42.3522,23.0333
2016,Kyustendil,Boboshevo,1166,547,619,42.1461,23.0708
2016,Kyustendil,Dupnitsa,30627,14629,15998,42.2667,23.1167
2016,Kyustendil,Kocherinovo,2130,1008,1122,42.1167,23.0833
2016,Kyustendil,Kyustendil,40682,19550,21132,42.2833,22.6833
2016,Kyustendil,Rila,2217,1081,1136,42.13,23.3869
2016,Kyustendil,Sapareva Banya,3595,1785,1810,42.2889,23.2672
2016,Lovech,Apriltsi,2623,1268,1355,42.85,24.9167
2016,Lovech,Letnitsa,2479,1219,1260,43.2558,25.0639
2016,Lovech,Lovech,33426,16268,17158,43.1333,24.7167
2016,Lovech,Lukovit,8519,4181,4338,43.2,24.1667
2016,Lovech,Teteven,8990,4388,4602,42.9167,24.2667
2016,Lovech,Troyan,19785,9518,10267,42.89,24.7133
2016,Lovech,Ugarchin,2448,1217,1231,43.1,24.3167
2016,Lovech,Yablanitsa,2681,1355,1326,43.05,24.1
2016,Montana,Berkovitsa,12360,6028,6332,43.2392,23.1272
2016,Montana,Boychinovtsi,1323,656,667,43.4683,23.3044
2016,Montana,Brusartsi,1012,492,520,43.7,23.05
2016,Montana,Valchedram,3238,1539,1699,43.715,23.45
2016,Montana,Varshets,5816,2838,2978,43.1981,23.2875
